rowID,ColumnNames,ColumnValues
_6994_Vanessa,_0170_Savers,2
_6994_Vanessa,_1082_WalmartSupercenter,1
_7010_Dave,_1700_TheForumShops,4
_7010_Dave,_0677_RCWilley,4
_7010_Dave,_0986_Albertsons,5
_7010_Dave,_1087_HM,4
_7010_Dave,_0745_TheArtofShaving,5
_7010_Dave,_1586_BrettWesleyGallery,5
_7077_Dyanna,_0056_Macys,5
_7077_Dyanna,_1227_BestBuy,2
_7077_Dyanna,_1910_TheContainerStore,3
_7077_Dyanna,_1511_GorillaRadioSmokeShop,5
_7077_Dyanna,_0040_UltaBeauty,3
_7077_Dyanna,_1149_JuicyCoutureOutlet,2
_7077_Dyanna,_2105_LushHandmadeCosmetics,5
_7081_Soheila,_1700_TheForumShops,4
_7081_Soheila,_0720_LasVegasNorthPremiumOutl,4
_7081_Soheila,_1931_CharlestonAntiqueMall,4
_7081_Soheila,_0451_TheBoulevardMall,2
_7081_Soheila,_1161_Target,4
_7081_Soheila,_0594_SallyBeautySupply,4
_7118_Sica,_0056_Macys,3
_7118_Sica,_0437_Macys,1
_7118_Sica,_1267_Sephora,4
_7118_Sica,_1613_BedBathBeyond,3
_7127_Dennis,_0750_WorldofCocaCola,4
_7127_Dennis,_0441_ABCStores,4
_7127_Dennis,_0574_BestBuy,4
_7127_Dennis,_1259_WalmartSupercenter,2
_7127_Dennis,_1910_TheContainerStore,5
_7127_Dennis,_1280_Target,4
_7127_Dennis,_1007_Brookstone,4
_7127_Dennis,_0577_BarnesNobleBooksellers,4
_7135_Garett,_0716_Walmart,4
_7135_Garett,_1233_Target,4
_7135_Garett,_0911_Costco,2
_7135_Garett,_0469_SamAshMusicStores,4
_7135_Garett,_1259_WalmartSupercenter,2
_7135_Garett,_1891_GuitarCenter,5
_7135_Garett,_1330_Albertsons,4
_7135_Garett,_1463_SmithsFoodDrugCenters,4
_7135_Garett,_1220_BestBuy,4
_7135_Garett,_0017_Big5SportingGoods,3
_7135_Garett,_0038_SportChalet,4
_7135_Garett,_0240_Walmart,3
_7140_Rob,_1729_TivoliVillage,4
_7140_Rob,_1178_REI,3
_7140_Rob,_0771_FrysElectronics,1
_7140_Rob,_1090_TownSquareLasVegas,5
_7140_Rob,_0159_BonanzaGeneralStore,4
_7140_Rob,_1046_JoAnnFabricandCraft,4
_7140_Rob,_1738_Savers,3
_7140_Rob,_0271_Michaels,4
_7140_Rob,_1891_GuitarCenter,4
_7140_Rob,_0531_Officemax,4
_7140_Rob,_0532_SmartFinal,4
_7140_Rob,_0735_Neonopolis,1
_7140_Rob,_1087_HM,4
_7140_Rob,_0224_BestBuy,3
_7140_Rob,_1123_DSWDesignerShoeWarehouse,4
_7140_Rob,_1718_SKECHERSFactoryOutlet,5
_7140_Rob,_1986_LaCasaCigarsLounge,4
_7140_Rob,_1002_Express,5
_7140_Rob,_1167_Express,3
_7140_Rob,_0193_SKECHERSFactoryOutlet,4
_7140_Rob,_1694_GapOutlet,4
_7171_Christine,_1064_BroadacresMarketplaceEve,3
_7171_Christine,_1200_JoAnnFabricandCraftStore,2
_7171_Christine,_1212_Savers,3
_7171_Christine,_0001_SmithsFoodDrugStores,1
_7171_Christine,_0323_Kmart,3
_7171_Christine,_1210_Target,3
_7217_Shawn,_0400_MeadowsMall,3
_7217_Shawn,_1729_TivoliVillage,4
_7217_Shawn,_0752_AmericanShooters,4
_7217_Shawn,_1059_GalleriaMallatSunset,4
_7217_Shawn,_0720_LasVegasNorthPremiumOutl,5
_7217_Shawn,_0869_FashionShow,5
_7217_Shawn,_1060_MiracleMileShops,4
_7217_Shawn,_1090_TownSquareLasVegas,5
_7217_Shawn,_0206_Coach,5
_7217_Shawn,_1974_GoodwillSouthernNevada,3
_7217_Shawn,_0779_BellagioGalleryofFineArt,2
_7217_Shawn,_0811_TheDistrictAtGreenValley,3
_7217_Shawn,_1330_Albertsons,4
_7217_Shawn,_0535_SportChalet,4
_7217_Shawn,_1280_Target,4
_7217_Shawn,_1463_SmithsFoodDrugCenters,5
_7217_Shawn,_0983_KennethCole,4
_7217_Shawn,_0710_SamsClub,4
_7217_Shawn,_1279_ToysRUs,3
_7217_Shawn,_1309_TheHomeDepot,5
_7240_Loren,_0771_FrysElectronics,1
_7240_Loren,_0360_TargetStores,5
_7240_Loren,_1115_AppleStore,4
_7240_Loren,_1334_OldNavy,3
_7240_Loren,_1728_CharmingCharlieLasVegas,4
_7240_Loren,_2005_KayJewelers,3
_7240_Loren,_1306_KohlsDepartmentStores,4
_7240_Loren,_1446_TheHomeDepot,4
_7240_Loren,_0886_CVSPharmacy,3
_7240_Loren,_1622_Michaels,3
_7240_Loren,_0919_SearsRoebuckandCompany,3
_7240_Loren,_0396_VictoriasSecretStores,2
_7240_Loren,_1185_Ulta3CosmeticsSalon,4
_7240_Loren,_2123_99CentsOnly,3
_7240_Loren,_0599_PartyCity,4
_7240_Loren,_2143_ImpactArchery,4
_7245_Chuck,_1700_TheForumShops,5
_7245_Chuck,_0869_FashionShow,4
_7245_Chuck,_0423_NiketownLasVegas,5
_7245_Chuck,_0191_NikeFactoryStore,4
_7245_Chuck,_0659_NikeFactoryStore,4
_7245_Chuck,_1820_NikeFactoryStore,4
_7245_Chuck,_1875_Topshop,3
_7245_Chuck,_1048_Undefeated,5
_7254_Clarence,_1700_TheForumShops,3
_7254_Clarence,_1060_MiracleMileShops,3
_7254_Clarence,_1217_CrystalsatCityCenter,3
_7254_Clarence,_2262_TheLINQPromenade,2
_7254_Clarence,_0799_MandalayPlace,3
_7286_Cynthia,_1700_TheForumShops,4
_7286_Cynthia,_1729_TivoliVillage,3
_7286_Cynthia,_1059_GalleriaMallatSunset,4
_7286_Cynthia,_0475_Sephora,5
_7286_Cynthia,_1147_2bBebe,2
_7286_Cynthia,_1160_VictoriasSecret,3
_7286_Cynthia,_1217_CrystalsatCityCenter,4
_7286_Cynthia,_0412_MACCosmetics,3
_7286_Cynthia,_0364_WalmartSupercenter,1
_7286_Cynthia,_2262_TheLINQPromenade,3
_7286_Cynthia,_1277_LouisVuitton,5
_7286_Cynthia,_1622_Michaels,4
_7286_Cynthia,_1881_Rhapsodielle,5
_7286_Cynthia,_2017_Rhapsodielle,5
_7286_Cynthia,_1170_PattysCloset,5
_7286_Cynthia,_0051_VictoriasSecretStores,4
_7286_Cynthia,_1185_Ulta3CosmeticsSalon,2
_7328_Nawal,_1626_HobbyLobby,4
_7328_Nawal,_1059_GalleriaMallatSunset,4
_7328_Nawal,_0720_LasVegasNorthPremiumOutl,3
_7328_Nawal,_1090_TownSquareLasVegas,4
_7328_Nawal,_0392_CycleGear,5
_7328_Nawal,_0911_Costco,5
_7328_Nawal,_1635_RossDressForLess,3
_7328_Nawal,_1652_BigLots,5
_7328_Nawal,_1259_WalmartSupercenter,5
_7328_Nawal,_0075_WalmartSupercenter,2
_7328_Nawal,_1136_EmporiumdeGondola,4
_7328_Nawal,_1280_Target,4
_7328_Nawal,_0053_RossStores,5
_7328_Nawal,_1220_BestBuy,2
_7328_Nawal,_0396_VictoriasSecretStores,5
_7328_Nawal,_1309_TheHomeDepot,5
_7328_Nawal,_1082_WalmartSupercenter,1
_7363_Megan,_1085_Target,5
_7363_Megan,_1729_TivoliVillage,4
_7363_Megan,_0312_WalmartSupercenter,4
_7363_Megan,_0424_AppleStore,4
_7363_Megan,_0720_LasVegasNorthPremiumOutl,5
_7363_Megan,_1147_2bBebe,5
_7363_Megan,_1065_FantasticIndoorSwapmeet,2
_7363_Megan,_1090_TownSquareLasVegas,4
_7363_Megan,_0294_BurlingtonCoatFactory,3
_7363_Megan,_0364_WalmartSupercenter,1
_7363_Megan,_0560_BathandBodyWorks,5
_7363_Megan,_0819_HottieWorld,3
_7363_Megan,_0129_BadAttitudeBoutiqueTheCo,5
_7363_Megan,_0524_Walgreens,3
_7363_Megan,_0528_SamsClub,4
_7363_Megan,_0900_CVSPharmacy,5
_7363_Megan,_1585_McghiesSkiBikeBoard,4
_7363_Megan,_1914_WalmartNeighborhoodMarke,4
_7363_Megan,_0227_PartyCity,3
_7363_Megan,_1910_TheContainerStore,4
_7363_Megan,_1123_DSWDesignerShoeWarehouse,4
_7363_Megan,_1881_Rhapsodielle,4
_7363_Megan,_2034_OpenBoxBuy,4
_7363_Megan,_0914_KohlsDepartmentStores,4
_7363_Megan,_0147_SmartFinal,5
_7363_Megan,_1883_BareEscentualsOutlet,4.5
_7443_Kim,_1700_TheForumShops,5
_7443_Kim,_1060_MiracleMileShops,3
_7443_Kim,_0729_AgentProvocateur,4
_7443_Kim,_1201_Lush,4
_7443_Kim,_0801_Anthropologie,4
_7443_Kim,_1050_MarcJacobs,3
_7443_Kim,_1161_Target,1
_7443_Kim,_0781_UrbanOutfitters,4
_7443_Kim,_1125_Forever21,5
_7443_Kim,_0983_KennethCole,3
_7444_Jamison,_1097_CoachOutletStore,5
_7444_Jamison,_1423_LowesHomeImprovement,5
_7444_Jamison,_1227_BestBuy,3
_7444_Jamison,_0256_SamsClub,3
_7444_Jamison,_1120_WalmartSupercenter,3
_7444_Jamison,_0347_BedBathBeyond,5
_7444_Jamison,_0610_SmithsFoodDrugCenters,4
_7444_Jamison,_0263_KmartStores,4
_7448_Alex,_0771_FrysElectronics,4
_7448_Alex,_1090_TownSquareLasVegas,4
_7448_Alex,_0364_WalmartSupercenter,2
_7448_Alex,_1115_AppleStore,3
_7448_Alex,_1054_BassProShops,4
_7485_Eric,_0400_MeadowsMall,3
_7485_Eric,_0771_FrysElectronics,4
_7485_Eric,_1059_GalleriaMallatSunset,4
_7485_Eric,_0755_WorldMarket,5
_7485_Eric,_0451_TheBoulevardMall,2
_7485_Eric,_0911_Costco,4
_7485_Eric,_1652_BigLots,5
_7485_Eric,_0388_Dillards,4
_7485_Eric,_1469_DollarTree,4
_7485_Eric,_0593_99CentsOnlyStore,5
_7485_Eric,_0224_BestBuy,4
_7485_Eric,_0025_Dillards,4
_7485_Eric,_2034_OpenBoxBuy,4
_7485_Eric,_0236_JaredsGalleriaofJewelry,5
_7508_Natalie,_1728_CharmingCharlieLasVegas,4
_7508_Natalie,_0675_BestBuy,5
_7508_Natalie,_1226_MichaelKors,5
_7508_Natalie,_0787_KidToKid,5
_7508_Natalie,_0537_Pier1Imports,5
_7508_Natalie,_1776_PattysCloset,5
_7577_Lou,_0135_TJMaxx,4
_7577_Lou,_0399_RossDressforLess,3
_7577_Lou,_1238_Smiths,4
_7577_Lou,_1914_WalmartNeighborhoodMarke,4
_7577_Lou,_1137_WilliamsSonoma,4
_7577_Lou,_1009_BigLots,3
_7589_Heather,_0223_BarnesNobleBooksellers,5
_7589_Heather,_0906_ZombieZone,5
_7589_Heather,_0560_BathandBodyWorks,4
_7589_Heather,_1738_Savers,3
_7589_Heather,_0682_DeadPoetBooks,4
_7589_Heather,_0388_Dillards,4
_7589_Heather,_1184_Borders,4
_7589_Heather,_0224_BestBuy,4
_7589_Heather,_0526_BarnesNoble,3
_7589_Heather,_0268_Vons,3
_7589_Heather,_0219_ComicOasis,4
_7589_Heather,_1241_BeautyToBeauty,5
_7589_Heather,_0275_Walgreens,3
_7589_Heather,_1228_iFocusVisionCenter,5
_7628_Britney,_1060_MiracleMileShops,3
_7628_Britney,_0667_NordstromRack,4
_7628_Britney,_0740_Off5thSaksFifthAvenueOut,4
_7628_Britney,_0129_BadAttitudeBoutiqueTheCo,5
_7628_Britney,_0682_DeadPoetBooks,4
_7628_Britney,_0743_BootBarn,5
_7628_Britney,_0591_BuffaloExchange,4
_7628_Britney,_0346_TheAttic,4
_7628_Britney,_0170_Savers,1
_7650_christopher,_1090_TownSquareLasVegas,5
_7650_christopher,_1186_FreshEasyNeighborhoodMar,4
_7650_christopher,_0768_BigLots,4
_7650_christopher,_1635_RossDressForLess,1
_7650_christopher,_0058_Walmart,3
_7650_christopher,_0059_DSWDesignerShoeWarehouse,2
_7673_MissR,_0412_MACCosmetics,3
_7673_MissR,_1816_Sephora,4
_7673_MissR,_1115_AppleStore,1
_7673_MissR,_1267_Sephora,4
_7673_MissR,_1875_Topshop,4
_7673_MissR,_0501_Nordstrom,1
_7673_MissR,_1910_TheContainerStore,4
_7673_MissR,_1343_LasVegasMarket,4
_7673_MissR,_0938_AmberUnicornBooks,1
_7699_Kaylee,_0978_TheBurlingtonCoatFactory,3
_7699_Kaylee,_0058_Walmart,1
_7699_Kaylee,_1430_Target,2
_7699_Kaylee,_1978_PinkSpotVapors,3
_7699_Kaylee,_2069_VegasVaporEmporium,4
_7727_Michael,_1700_TheForumShops,4.5
_7727_Michael,_1729_TivoliVillage,2
_7727_Michael,_0312_WalmartSupercenter,4
_7727_Michael,_0561_SmithsFoodDrugStores,3
_7727_Michael,_1145_Burberry,2
_7727_Michael,_0869_FashionShow,4
_7727_Michael,_1060_MiracleMileShops,2
_7727_Michael,_1152_SalvatoreFerragamoOutlet,4
_7727_Michael,_0173_TheArtsFactory,4
_7727_Michael,_0210_OakleyVault,4
_7727_Michael,_0432_NeimanMarcus,4
_7727_Michael,_0191_NikeFactoryStore,2
_7727_Michael,_0450_Tourneau,5
_7727_Michael,_0740_Off5thSaksFifthAvenueOut,2
_7727_Michael,_0360_TargetStores,3
_7727_Michael,_0560_BathandBodyWorks,4
_7727_Michael,_0602_WalmartSupercenter,2
_7727_Michael,_0731_LasVegasSouthPremiumOutl,3
_7727_Michael,_1661_WalmartSupercenter,4
_7727_Michael,_2262_TheLINQPromenade,4
_7727_Michael,_0557_AaronBrothersArtandFrami,4
_7727_Michael,_1589_Vons,4
_7727_Michael,_0675_BestBuy,3
_7727_Michael,_0679_Albertsons,3
_7727_Michael,_0811_TheDistrictAtGreenValley,2
_7727_Michael,_0900_CVSPharmacy,4
_7727_Michael,_1443_CVSPharmacy,2
_7727_Michael,_1914_WalmartNeighborhoodMarke,1
_7727_Michael,_1081_BocaParkFashionVillage,3
_7727_Michael,_0501_Nordstrom,3
_7727_Michael,_0466_SaksFifthAvenue,4
_7727_Michael,_0738_ZiaRecords,4
_7727_Michael,_2372_NordstromRack,3
_7727_Michael,_0526_BarnesNoble,2
_7727_Michael,_0564_AntiquesAttheMarket,5
_7727_Michael,_0268_Vons,4
_7727_Michael,_1007_Brookstone,4
_7727_Michael,_2045_TheCookieBar,4
_7727_Michael,_1151_TedBakerOutlet,4.5
_7727_Michael,_1218_ColeHaan,5
_7727_Michael,_0240_Walmart,1
_7727_Michael,_2318_Kitson,3
_7727_Michael,_0939_TrifectaGallery,4
_7739_Jennifer,_1156_KateSpadeOutlet,4
_7739_Jennifer,_1090_TownSquareLasVegas,3
_7739_Jennifer,_1568_CostcoWarehouse,3
_7739_Jennifer,_0782_Homegoods,4
_7739_Jennifer,_0501_Nordstrom,4
_7739_Jennifer,_0651_TheHomeDepot,5
_7739_Jennifer,_1762_PlatosClosetHenderson,2
_7783_Richard,_0752_AmericanShooters,2
_7783_Richard,_1178_REI,5
_7783_Richard,_1090_TownSquareLasVegas,4
_7783_Richard,_0417_DiscountFirearmsAmmo,3
_7783_Richard,_1568_CostcoWarehouse,4
_7783_Richard,_1804_ZombieApocalypseStore,4
_7802_Angela,_0362_PacificArcherySales,5
_7802_Angela,_1087_HM,3
_7802_Angela,_1187_JCrewFactoryStore,4
_7802_Angela,_0663_FossilOutletStore,5
_7802_Angela,_1036_OldNavy,1
_7802_Angela,_0973_LasVegasGunRangeFirearms,5
_7802_Angela,_1506_Scrubtastic,3
_7802_Angela,_2105_LushHandmadeCosmetics,4
_7803_Nieves,_1059_GalleriaMallatSunset,3
_7803_Nieves,_1255_Target,4
_7803_Nieves,_0855_DollarTreeStores,4
_7803_Nieves,_0667_NordstromRack,4
_7803_Nieves,_1820_NikeFactoryStore,4
_7803_Nieves,_1048_Undefeated,4
_7803_Nieves,_1430_Target,3
_7803_Nieves,_1813_Rhapsodielle,2
_7829_Jade,_0400_MeadowsMall,3
_7829_Jade,_0673_TargetGreatland,4
_7829_Jade,_0716_Walmart,3
_7829_Jade,_1700_TheForumShops,4
_7829_Jade,_1729_TivoliVillage,3.5
_7829_Jade,_0750_WorldofCocaCola,3
_7829_Jade,_0771_FrysElectronics,3
_7829_Jade,_1059_GalleriaMallatSunset,3
_7829_Jade,_1104_Costco,3
_7829_Jade,_1233_Target,4
_7829_Jade,_1673_HM,3
_7829_Jade,_0415_TheGrandCanalShoppes,3
_7829_Jade,_0475_Sephora,5
_7829_Jade,_0720_LasVegasNorthPremiumOutl,4
_7829_Jade,_1060_MiracleMileShops,4
_7829_Jade,_2367_DowntownSummerlin,3
_7829_Jade,_1080_Sephora,5
_7829_Jade,_1183_Walgreens,4
_7829_Jade,_1686_RossDressforLess,3
_7829_Jade,_0120_BigLots,4
_7829_Jade,_0374_QMode,3
_7829_Jade,_0754_CostPlusWorldMarket,4
_7829_Jade,_0729_AgentProvocateur,4
_7829_Jade,_1046_JoAnnFabricandCraft,3
_7829_Jade,_1403_DeseretIndustries,4
_7829_Jade,_1160_VictoriasSecret,5
_7829_Jade,_0667_NordstromRack,3.5
_7829_Jade,_1201_Lush,5
_7829_Jade,_1648_Savers,2
_7829_Jade,_0451_TheBoulevardMall,3
_7829_Jade,_0574_BestBuy,3
_7829_Jade,_1217_CrystalsatCityCenter,3
_7829_Jade,_0309_MoonValleysPlantWorldNur,5
_7829_Jade,_0412_MACCosmetics,5
_7829_Jade,_0294_BurlingtonCoatFactory,4
_7829_Jade,_0911_Costco,4
_7829_Jade,_1568_CostcoWarehouse,3
_7829_Jade,_0132_Macys,3
_7829_Jade,_0229_OldNavy,3
_7829_Jade,_0360_TargetStores,3
_7829_Jade,_0364_WalmartSupercenter,3
_7829_Jade,_0646_GoodwillSouthernNevada,2
_7829_Jade,_0680_Marshalls,3
_7829_Jade,_1539_BigLots,3
_7829_Jade,_1608_Walmart,4
_7829_Jade,_1620_RossDressforLess,4
_7829_Jade,_1679_DollarTreeStores,4
_7829_Jade,_1728_CharmingCharlieLasVegas,4
_7829_Jade,_1738_Savers,4
_7829_Jade,_1967_RossDressforLess,3
_7829_Jade,_2262_TheLINQPromenade,4
_7829_Jade,_0682_DeadPoetBooks,4
_7829_Jade,_1898_HobbyLobby,3
_7829_Jade,_0343_StarCostumeTheatricalSup,5
_7829_Jade,_0469_SamAshMusicStores,4
_7829_Jade,_1580_ZiaRecords,4
_7829_Jade,_1891_GuitarCenter,4
_7829_Jade,_0344_LasVegasPaiuteTribalSmok,3
_7829_Jade,_0528_SamsClub,4
_7829_Jade,_0735_Neonopolis,3
_7829_Jade,_0866_99CentsOnlyStores,4
_7829_Jade,_1330_Albertsons,4
_7829_Jade,_0580_BCCamera,3
_7829_Jade,_0901_Homegoods,4
_7829_Jade,_0075_WalmartSupercenter,2
_7829_Jade,_0227_PartyCity,3
_7829_Jade,_1050_MarcJacobs,2
_7829_Jade,_1964_TheMarketLV,4
_7829_Jade,_1910_TheContainerStore,4
_7829_Jade,_1602_BuyBack,4
_7829_Jade,_1463_SmithsFoodDrugCenters,4
_7829_Jade,_1125_Forever21,3.66666666667
_7829_Jade,_2067_HOVLasVegas,3
_7829_Jade,_1048_Undefeated,4
_7829_Jade,_1123_DSWDesignerShoeWarehouse,4
_7829_Jade,_0201_WalkerFurniture,5
_7829_Jade,_0231_BordersBooksMusicCafe,4
_7829_Jade,_1758_SurLaTable,4
_7829_Jade,_0670_Walgreens,4
_7829_Jade,_0221_Marshalls,4
_7829_Jade,_1408_SprintStore,4
_7829_Jade,_1430_Target,3
_7829_Jade,_1804_ZombieApocalypseStore,3
_7829_Jade,_0876_CasaFuenteCigars,4.5
_7829_Jade,_1271_DicksSportingGoods,4
_7829_Jade,_0713_KohlsDepartmentStores,3
_7829_Jade,_0346_TheAttic,3
_7829_Jade,_1075_DisneyOutlet,3
_7829_Jade,_1978_PinkSpotVapors,3.5
_7829_Jade,_1716_TobaccoTownCigars,5
_7829_Jade,_2069_VegasVaporEmporium,4
_7829_Jade,_1721_InglotCosmetics,5
_7829_Jade,_1986_LaCasaCigarsLounge,4
_7829_Jade,_1678_GuitarCenter,4
_7829_Jade,_2280_TheLoveStore,4
_7829_Jade,_1586_BrettWesleyGallery,5
_7829_Jade,_2237_GoodwillofSouthernNevada,3
_7829_Jade,_2094_PuffVapors,3
_7829_Jade,_2111_TruVape,5
_7829_Jade,_0710_SamsClub,4
_7829_Jade,_1495_Gamestop,2
_7829_Jade,_2059_TokyoDiscount,4
_7829_Jade,_2087_YosiVaporBoutique,4.5
_7829_Jade,_0914_KohlsDepartmentStores,4
_7829_Jade,_1624_AshleyFurnitureHomestore,2
_7829_Jade,_0714_RossDressforLess,3
_7829_Jade,_0718_TheHomeDepot,4
_7829_Jade,_0236_JaredsGalleriaofJewelry,2
_7849_Henry,_0441_ABCStores,5
_7849_Henry,_0720_LasVegasNorthPremiumOutl,4
_7849_Henry,_0869_FashionShow,3
_7849_Henry,_1060_MiracleMileShops,4
_7849_Henry,_0725_CVSPharmacy,4
_7849_Henry,_1277_LouisVuitton,5
_7849_Henry,_1240_TiffanyandCo,5
_7849_Henry,_0973_LasVegasGunRangeFirearms,4
_7866_Bebe,_1626_HobbyLobby,1
_7866_Bebe,_1255_Target,3
_7866_Bebe,_0063_AshleyFurnitureHomestore,2
_7866_Bebe,_1407_HalloweenMart,5
_7866_Bebe,_0811_TheDistrictAtGreenValley,4
_7866_Bebe,_1267_Sephora,5
_7866_Bebe,_1161_Target,2
_7866_Bebe,_0040_UltaBeauty,1
_7866_Bebe,_1641_MaximumComics,5
_7874_Amanda,_0475_Sephora,5
_7874_Amanda,_1403_DeseretIndustries,3
_7874_Amanda,_0129_BadAttitudeBoutiqueTheCo,5
_7874_Amanda,_0677_RCWilley,3
_7874_Amanda,_1624_AshleyFurnitureHomestore,5
_7928_Anita,_0418_LadyCLeather,4
_7928_Anita,_1066_TatyanaBoutique,5
_7928_Anita,_1407_HalloweenMart,3
_7928_Anita,_0129_BadAttitudeBoutiqueTheCo,4
_7928_Anita,_0343_StarCostumeTheatricalSup,4
_7928_Anita,_1250_TatyanaBoutique,5
_7928_Anita,_1170_PattysCloset,2
_7942_Barrett,_0618_Walmart,3
_7942_Barrett,_0601_TaylorMadeGolfExperience,4
_7942_Barrett,_0944_REI,4
_7942_Barrett,_0437_Macys,1
_7942_Barrett,_0731_LasVegasSouthPremiumOutl,2
_7942_Barrett,_1376_SamsClub,4
_7942_Barrett,_1608_Walmart,2
_7942_Barrett,_1379_JTsBicycle,5
_7942_Barrett,_0811_TheDistrictAtGreenValley,4
_7942_Barrett,_1347_Gamestop,1
_7942_Barrett,_1366_SportChalet,3
_7942_Barrett,_1329_Big5SportingGoods,4
_7974_Jeffrey,_1700_TheForumShops,5
_7974_Jeffrey,_1059_GalleriaMallatSunset,5
_7974_Jeffrey,_1090_TownSquareLasVegas,5
_7974_Jeffrey,_0451_TheBoulevardMall,3
_7974_Jeffrey,_2262_TheLINQPromenade,5
_7974_Jeffrey,_0811_TheDistrictAtGreenValley,5
_7993_Christine,_1090_TownSquareLasVegas,5
_7993_Christine,_0437_Macys,2
_7993_Christine,_1661_WalmartSupercenter,3
_7993_Christine,_1136_EmporiumdeGondola,4
_8049_Ashley,_1626_HobbyLobby,5
_8049_Ashley,_0720_LasVegasNorthPremiumOutl,5
_8049_Ashley,_0869_FashionShow,4
_8049_Ashley,_2367_DowntownSummerlin,5
_8049_Ashley,_2374_SurLaTable,5
_8049_Ashley,_1201_Lush,5
_8049_Ashley,_1682_FrancescasCollections,5
_8049_Ashley,_1472_Walgreens,1
_8049_Ashley,_1267_Sephora,5
_8049_Ashley,_1875_Topshop,2
_8049_Ashley,_0801_Anthropologie,5
_8049_Ashley,_1964_TheMarketLV,5
_8049_Ashley,_0571_UrbanOutfitters,4
_8049_Ashley,_1007_Brookstone,5
_8049_Ashley,_1002_Express,4
_8049_Ashley,_1494_MACCosmetics,5
_8049_Ashley,_1031_VavoomGirlyBoutique,5
_8049_Ashley,_1137_WilliamsSonoma,5
_8049_Ashley,_1185_Ulta3CosmeticsSalon,5
_8067_Kevin,_0771_FrysElectronics,4
_8067_Kevin,_1407_HalloweenMart,3
_8067_Kevin,_0060_MensWearhouse,2
_8067_Kevin,_0647_SamsClub,4
_8067_Kevin,_0536_VillageRunner,5
_8072_Virgil,_0400_MeadowsMall,4
_8072_Virgil,_1266_Macys,4
_8072_Virgil,_1407_HalloweenMart,5
_8072_Virgil,_1608_Walmart,4
_8072_Virgil,_1580_ZiaRecords,5
_8072_Virgil,_0388_Dillards,5
_8072_Virgil,_1764_ToyShack,5
_8072_Virgil,_1124_Target,5
_8072_Virgil,_1329_Big5SportingGoods,4
_8107_Shayda,_1085_Target,5
_8107_Shayda,_1700_TheForumShops,4
_8107_Shayda,_1729_TivoliVillage,5
_8107_Shayda,_0312_WalmartSupercenter,3
_8107_Shayda,_1090_TownSquareLasVegas,5
_8107_Shayda,_0342_GoldSilverPawnShop,2
_8107_Shayda,_0364_WalmartSupercenter,4
_8107_Shayda,_0731_LasVegasSouthPremiumOutl,4
_8107_Shayda,_1682_FrancescasCollections,4
_8107_Shayda,_0531_Officemax,4
_8107_Shayda,_0697_TheHomeDepot,3
_8107_Shayda,_1040_OfficeDepot,5
_8107_Shayda,_1306_KohlsDepartmentStores,3
_8107_Shayda,_1087_HM,5
_8107_Shayda,_1718_SKECHERSFactoryOutlet,4
_8107_Shayda,_1494_MACCosmetics,3
_8107_Shayda,_0147_SmartFinal,4
_8121_RavenJoie,_0400_MeadowsMall,4
_8121_RavenJoie,_0673_TargetGreatland,4
_8121_RavenJoie,_1626_HobbyLobby,4
_8121_RavenJoie,_1700_TheForumShops,4
_8121_RavenJoie,_1233_Target,4
_8121_RavenJoie,_0869_FashionShow,5
_8121_RavenJoie,_1060_MiracleMileShops,4
_8121_RavenJoie,_2367_DowntownSummerlin,3
_8121_RavenJoie,_1080_Sephora,5
_8121_RavenJoie,_1090_TownSquareLasVegas,4
_8121_RavenJoie,_0725_CVSPharmacy,5
_8121_RavenJoie,_0294_BurlingtonCoatFactory,3
_8121_RavenJoie,_0911_Costco,4
_8121_RavenJoie,_0602_WalmartSupercenter,3
_8121_RavenJoie,_0680_Marshalls,4
_8121_RavenJoie,_1115_AppleStore,4
_8121_RavenJoie,_1608_Walmart,3
_8121_RavenJoie,_1596_AppleStore,4
_8121_RavenJoie,_0901_Homegoods,5
_8121_RavenJoie,_1396_BedBathBeyond,3
_8121_RavenJoie,_1267_Sephora,4
_8121_RavenJoie,_0224_BestBuy,1
_8121_RavenJoie,_1291_TJMaxx,4
_8121_RavenJoie,_0713_KohlsDepartmentStores,3
_8121_RavenJoie,_1978_PinkSpotVapors,3
_8121_RavenJoie,_0710_SamsClub,4
_8148_Andrea,_0771_FrysElectronics,1
_8148_Andrea,_1673_HM,2
_8148_Andrea,_0720_LasVegasNorthPremiumOutl,3
_8148_Andrea,_1060_MiracleMileShops,2
_8148_Andrea,_1255_Target,5
_8148_Andrea,_0601_TaylorMadeGolfExperience,4
_8148_Andrea,_0667_NordstromRack,4
_8148_Andrea,_0032_TheSalvationArmy,2
_8148_Andrea,_1212_Savers,3
_8148_Andrea,_0056_Macys,2
_8148_Andrea,_0649_Marshalls,5
_8148_Andrea,_0944_REI,4
_8148_Andrea,_0089_KohlsDepartmentStores,2
_8148_Andrea,_0132_Macys,2
_8148_Andrea,_0737_GoodwillIndustries,2
_8148_Andrea,_0059_DSWDesignerShoeWarehouse,5
_8148_Andrea,_0094_RCWilley,5
_8148_Andrea,_1069_Target,3
_8148_Andrea,_1976_Sears,2
_8148_Andrea,_0014_BarnesNobleBooksellers,3
_8148_Andrea,_0591_BuffaloExchange,2
_8148_Andrea,_0564_AntiquesAttheMarket,4
_8148_Andrea,_0025_Dillards,4
